callType,numberPhone,start,end
02,74926230420,20230519163734,20230519170524
01,73895466919,20230529232510,20230530012540
01,76143242184,20230520113748,20230520141223
02,71199191784,20230507145203,20230507151805
01,75153798640,20230529025628,20230529052408
01,75226005250,20230501110823,20230501115028
02,76285129606,20230531175832,20230531191435
01,72642575109,20230516225234,20230516230138
01,79279496837,20230522111113,20230522141054
02,76754973675,20230508013625,20230508030958
01,73428023075,20230527203519,20230527211128
01,79907628059,20230515184949,20230515200604
01,72203705215,20230528074341,20230528084617
01,72875764175,20230511205433,20230511221801
02,77574218172,20230524162117,20230524183546
02,77306147467,20230520003736,20230520022510
01,77363047316,20230523092947,20230523112049
01,77094643467,20230520040933,20230520053627
02,76468992826,20230508182952,20230508212034
01,78074274630,20230530225021,20230531014235
02,74353221058,20230503155133,20230503164746
01,78119528005,20230523111549,20230523134615
01,73895466919,20230503232316,20230504002847
01,73148072536,20230518025253,20230518050546
01,72642575109,20230527095756,20230527101618
02,74408265521,20230518101357,20230518113915
02,79624915801,20230515120012,20230515121001
01,77008733307,20230531105408,20230531130322
02,71785827015,20230528004051,20230528032725
02,72672870339,20230516163320,20230516190124
01,78202621176,20230508003205,20230508025112
01,77276767626,20230507115913,20230507133157
01,79328308676,20230517035807,20230517061842
02,76684435787,20230504225924,20230505004824
01,76478021954,20230527065222,20230527085809
02,79576008665,20230521203910,20230521232127
01,75472072755,20230504100938,20230504111356
01,79179256795,20230501203117,20230501214201
01,74469387523,20230514231640,20230515015442
01,76163050309,20230521005406,20230521023937
02,75227542722,20230519233207,20230519235925
02,75829589136,20230519193738,20230519215159
02,72841057630,20230528193216,20230528195350
02,79284129322,20230523052033,20230523081426
02,77875558236,20230514205528,20230514234200
01,79665385109,20230505134259,20230505153524
02,73097661215,20230530021533,20230530041833
02,72447217847,20230530053549,20230530064522
02,78466062345,20230524211715,20230524213907
01,71518440042,20230530223933,20230531000636
01,75704120435,20230531215916,20230531235845
02,79907560011,20230509235010,20230510000704
01,78933562920,20230526003101,20230526030957
02,75186071967,20230514035508,20230514050406
02,73288747033,20230501063253,20230501080443
01,77755385674,20230510211513,20230510230040
01,78828267251,20230518171231,20230518185532
01,73713556653,20230506231406,20230507005852
01,75839744770,20230527161708,20230527184426
02,73564370089,20230526014136,20230526032431
01,77337252551,20230525011619,20230525024142
01,74287482666,20230526013903,20230526024301
02,76981215571,20230523051126,20230523074717
01,71541557180,20230513022945,20230513024558
02,74549544635,20230510032807,20230510034838
02,78606393882,20230507230251,20230507230724
01,76887163967,20230509153255,20230509164046
01,73588562714,20230525020845,20230525025741
02,74928326374,20230527052920,20230527054323
02,78236611427,20230505014300,20230505021526
01,78163181003,20230510175603,20230510193342
02,75641481971,20230529123127,20230529130416
01,73718896259,20230504075310,20230504103248
02,73271609333,20230518083736,20230518102647
02,76982112698,20230506133809,20230506162925
01,78056907538,20230529125341,20230529125941
01,71073390466,20230512213918,20230512224104
01,75513025288,20230507012258,20230507023537
02,73087356069,20230524084447,20230524085544
01,78059263879,20230516015243,20230516035731
02,77594556215,20230515113017,20230515131216
02,73771504935,20230516084643,20230516100955
02,79624915801,20230518221959,20230518231336
02,71939708226,20230523100007,20230523110849
01,74126444860,20230527125747,20230527151111
02,72984881663,20230513000049,20230513022042
02,77974655127,20230514115145,20230514140556
01,72734779147,20230504100637,20230504103054
02,72767297772,20230511005835,20230511013224
02,72447217847,20230505092148,20230505113902
02,77411106357,20230513162914,20230513191143
02,72741384959,20230517122349,20230517131139
01,78843082743,20230529095856,20230529112245
01,73945295096,20230520054825,20230520062231
01,74296855622,20230527083417,20230527085517
01,75472072755,20230521233838,20230522010551
01,72165192388,20230502153212,20230502160750
02,75234492277,20230510070528,20230510071434
02,78328352467,20230521160216,20230521162238
01,73818171028,20230520000003,20230520011034
01,71541557180,20230524202604,20230524203640
01,79027982726,20230505235122,20230506013905
01,72464072658,20230530073706,20230530081402
02,76298847808,20230523143054,20230523153010
01,71398585342,20230518073417,20230518091522
02,78141708963,20230516142210,20230516170105
02,75198541714,20230502230752,20230502235046
01,77451176486,20230529212203,20230529235944
01,75679817845,20230520024412,20230520035424
02,73576725310,20230508061453,20230508085407
01,74528153561,20230529103706,20230529131339
02,74563629313,20230525012054,20230525020534
01,71449672082,20230527105738,20230527135259
01,73084958568,20230519070412,20230519080641
02,72072886311,20230520113739,20230520133353
02,75656739971,20230523173616,20230523182656
01,75466068477,20230510121055,20230510133141
01,73554282992,20230516135912,20230516140016
02,77231261239,20230513165244,20230513185303
01,75784116599,20230510090754,20230510095227
02,75993237882,20230502045900,20230502045947
01,79064990266,20230525114932,20230525142550
01,79723177737,20230528145116,20230528152145
02,73105211222,20230519210830,20230519220055
01,71458730635,20230528221901,20230528234331
01,75035272232,20230523223655,20230524001432
02,75819407195,20230513001724,20230513020144
01,75584144600,20230515011847,20230515041432
01,72721310109,20230510220953,20230511002913
02,74787622555,20230516202305,20230516212219
02,72426875109,20230527233204,20230527234558
01,75526693434,20230519164226,20230519164817
02,76118846960,20230529102721,20230529124551
01,74528153561,20230509060657,20230509081815
01,79284129322,20230507062324,20230507071249
02,73162628236,20230501001727,20230501023213
02,77371135760,20230516032456,20230516044015
01,72637495308,20230529194619,20230529205856
02,73064884148,20230515105938,20230515134958
01,77276767626,20230522022215,20230522051335
02,75231061193,20230509202342,20230509225557
01,73435650622,20230517130331,20230517130550
01,72563518445,20230529210219,20230529233912
02,71603334393,20230517234321,20230518014143
01,73686178542,20230518000052,20230518025659
01,77029616276,20230510124924,20230510131425
01,78166418311,20230508122025,20230508151026
02,74786128110,20230509033306,20230509053634
01,75461838282,20230508092611,20230508105226
02,76357407284,20230529083816,20230529091535
01,74126444860,20230508092049,20230508100030
02,74433899350,20230529230705,20230530012902
02,78698578579,20230513034547,20230513060450
02,78743963981,20230520170341,20230520172644
01,78744571207,20230517210656,20230517213642
02,77588550346,20230529025320,20230529041137
02,75044785846,20230509210251,20230509210709
01,73294342024,20230503223952,20230503234212
02,75154326926,20230505104053,20230505124210
01,78494215091,20230510154215,20230510170713
02,73099962502,20230523225324,20230523230113
01,76622171278,20230510014158,20230510030412
01,76059048771,20230524230922,20230525005050
02,75842888851,20230512153928,20230512163240
01,73312003667,20230529020451,20230529025157
02,78206407439,20230509160359,20230509183034
02,76152078944,20230502103158,20230502122503
01,72389008948,20230501222822,20230502012815
02,75843285631,20230523013725,20230523032505
02,78698578579,20230512163008,20230512174203
02,74015321132,20230504105846,20230504124049
02,76644783558,20230502064324,20230502064623
01,79572627678,20230506111249,20230506115549
02,76734394126,20230507010404,20230507035550
01,71387971118,20230521035934,20230521044833
02,79576008665,20230527145343,20230527154202
01,76816042037,20230527200915,20230527203818
02,78316035342,20230531023043,20230531034938
01,75886904111,20230504200859,20230504211826
02,79593191561,20230506221949,20230506223233
02,72461884605,20230526055102,20230526064559
01,76629073343,20230506212615,20230507002249
02,75533580710,20230526063957,20230526081724
02,75156927355,20230526033033,20230526045935
01,78962910167,20230502134355,20230502140501
01,78955861599,20230518010854,20230518014613
02,79907628059,20230519123458,20230519130928
02,76973200767,20230524183540,20230524204457
02,73996488249,20230510183505,20230510204650
02,77568834625,20230501040912,20230501045218
01,78495651553,20230526072652,20230526090215
01,74428428344,20230530210111,20230530221047
02,79801412605,20230527200808,20230527225219
02,73149990813,20230510161806,20230510172634
01,75204915344,20230501211533,20230501225730
01,75533580710,20230517005330,20230517034545
02,73271609333,20230509224047,20230510010514
01,76001044819,20230509170833,20230509190913
02,78283673425,20230526225825,20230526234232
02,74599721594,20230515165225,20230515174728
02,74495974929,20230512181117,20230512193647
02,71541557180,20230516095753,20230516122350
01,74907785826,20230510223158,20230511003322
02,78216983745,20230506093901,20230506110616
02,75641481971,20230502014536,20230502032423
01,79373053312,20230518230600,20230519003721
01,75679817845,20230513184902,20230513185223
02,76525384511,20230515074028,20230515080553
02,73064884148,20230512193625,20230512212723
01,77653484810,20230507043355,20230507052526
01,74187790919,20230518100123,20230518114242
01,73547644898,20230515105419,20230515133609
02,78831164190,20230523173054,20230523182758
01,72328075739,20230505224809,20230505225128
01,75118003540,20230503135904,20230503143357
01,75427878372,20230528064531,20230528081123
02,75641481971,20230531214709,20230531223251
02,71029681298,20230530055745,20230530060350
01,78272928323,20230524052548,20230524064759
02,72628662029,20230508001537,20230508002454
02,73876896480,20230529013529,20230529015716
02,79222872054,20230520215120,20230521002542
02,76644783558,20230529184601,20230529193809
02,77837477704,20230513101845,20230513120012
01,71165374670,20230504134934,20230504162036
01,76143242184,20230501010054,20230501010544
01,79907463717,20230516163410,20230516193341
01,78212769494,20230528153128,20230528163950
01,79572627678,20230531154631,20230531162508
01,71816983400,20230520215004,20230521002750
01,77726561528,20230506214640,20230506235023
02,72511051868,20230507190921,20230507191624
01,77029616276,20230518221728,20230518233948
02,79711161558,20230503112749,20230503133936
02,71433244003,20230529082741,20230529105425
01,73046122424,20230502155223,20230502183829
02,77538932152,20230502072851,20230502081958
02,77008733307,20230515064411,20230515084929
02,78413927053,20230526231832,20230527003019
01,79676094387,20230519042033,20230519065429
01,75622023520,20230522183148,20230522210739
02,74433899350,20230511173102,20230511182057
02,76625029715,20230505073205,20230505101711
01,79475273386,20230504153135,20230504174018
01,79346128125,20230505180912,20230505205035
01,74878355771,20230508211919,20230508214445
01,72668898792,20230522084832,20230522105511
02,72536737491,20230516132307,20230516145732
01,73732864607,20230517094235,20230517115810
01,74342112854,20230509041412,20230509061514
02,78811350544,20230517235247,20230518004024
01,75498692756,20230517140425,20230517155438
01,78545767175,20230513191807,20230513210826
01,77708033061,20230517065959,20230517090307
02,79076302369,20230510060938,20230510082752
02,78699860437,20230512125306,20230512143517
01,72984881663,20230501233754,20230502014248
01,77606808696,20230531150145,20230531163953
02,72464072658,20230523005720,20230523011322
02,75954155629,20230508115737,20230508135551
01,76333788396,20230523071330,20230523082037
02,77193126922,20230510215308,20230510215538
02,72361684412,20230501095442,20230501110235
01,78665094890,20230526144737,20230526163733
